area,tag_number,description,equipment_type_id,manufacturer,model,serial_number,installation_date,operational_unit,photo,status,criticality
1,P-TGL-620,CENTRIFUGAL LOADING PUMP 620,1,KSB,125-100-400 EC,,,,,active,medium
1,PM-TGL-620,ELECTRIC MOTOR LOADING PUMP 620,1,ABB,M3KP 225 SMC 4,,,,,active,medium
1,"8""-GV-143",GATE VALVE INLET LOADING PUMP 620,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"8""-STR-025",STRAINER INLET LOADING PUMP 620,1,CRANE ,Y STRAINER ,,,,,active,medium
1,PDIT-TGL-620,PDT STRAINER INLET LOADING PUMP 620,1,ROSEMOUNT,2051CD3A02A1AS5E1M5D,,,,,active,medium
1,PSLL-TGL-620,PSLL INLET LOADING PUMP 620,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PG-TGL-621,PG INLET LOADING PUMP 620,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"4""-GV-276",VALVE PSV INLET LOADING PUMP 620,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-620,PSV LOADING PUMP 620,1,BROADY VALVE,Covensional ,,,,,active,medium
1,"4""-GV-275",VALVE PSV OUTLET LOADING PUMP 620,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-622,PG OUTLET LOADING PUMP 620,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,PSHH-TGL-620,PSHH OUTLET LOADING PUMP 620,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PIT-TGL-621,PT OUTLET LOADING PUMP 620,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,"6""-CKV-071",CHECK VALVE OUTLET LOADING PUMP 620,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-144",GATE VALVE OUTLET LOADING PUMP 620,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"8""-Dex-207",LINE OUTLET TANK 600,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"8""-Dex-216",LINE HEADER SUCTION P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"8""-Dex-217",LINE SUCTION LOADING P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-DC-005",LINE CLOSED DRAIN P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-DC-040",LINE CLOSED DRAIN HEADER,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-Dex-218",LINE DISCH LOADING P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-Dex-221",LINE HEADER DISCH P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-Dex-222",LINE HEADER DISCH LOADING P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-DEX-180",LINE LOADING P620 BAY 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-Dex-244",LINE PSV SUCTION LOADING P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-Dex-243",LINE PSV DISCH LOADING P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-DEX-241",LINE HEADER PSV SUCTION P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-DEX-240",LINE HEADER PSV DISCH P620,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-GV-145",GV HEADER LOADING P620,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-BV-149",GV LOADING P620 BAY 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-600A,PSV HEADER IN-OUT DEX,1,BROADY VALVE,Balanced ,,,,,active,medium
1,PIT-TGL-620,PT HEADER DISCH DEX,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,P-TGL-520A,CENTRIFUGAL LOADING PUMP 520A,1,KSB,125-100-400 EC,,,,,active,medium
1,PM-TGL-520A,ELECTRIC MOTOR LOADING PUMP 520A,1,ABB,M3KP 225 SMC 4,,,,,active,medium
1,"4""-GV-191",GATE VALVE INLET LOADING PUMP 520A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PDIT-TGL-520A,PDT STRAINER INLET LOADING PUMP 520A,1,ROSEMOUNT,2051CD3A02A1AS5E1M5D,,,,,active,medium
1,PSLL-TGL-520A,PSLL INLET LOADING PUMP 520A,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PG-TGL-521A,PG INLET LOADING PUMP 520A,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"3""-GV-281",VALVE PSV INLET LOADING PUMP 520A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-520A,PSV LOADING PUMP 520A,1,BROADY VALVE,Covensional ,,,,,active,medium
1,"3""-GV-280",VALVE PSV OUTLET LOADING PUMP 520A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-522A,PG OUTLET LOADING PUMP 520A,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,PSHH-TGL-520A,PSHH OUTLET LOADING PUMP 520A,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PIT-TGL-521A,PT OUTLET LOADING PUMP 520A,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,"3""-CKV-096",CHECK VALVE OUTLET LOADING PUMP 520A,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"3""-GV-192",GATE VALVE OUTLET LOADING PUMP 520A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-520B,CENTRIFUGAL LOADING PUMP 520B,1,KSB,125-100-400 EC,,,,,active,medium
1,PM-TGL-520B,ELECTRIC MOTOR LOADING PUMP 520B,1,ABB,M3KP 225 SMC 4,,,,,active,medium
1,"4""-GV-193",GATE VALVE INLET LOADING PUMP 520B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PDIT-TGL-520B,PDT STRAINER INLET LOADING PUMP 520B,1,ROSEMOUNT,2051CD3A02A1AS5E1M5D,,,,,active,medium
1,PSLL-TGL-520B,PSLL INLET LOADING PUMP 520B,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PG-TGL-521B,PG INLET LOADING PUMP 520B,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"3""-GV-283",VALVE PSV INLET LOADING PUMP 520B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-520B,PSV LOADING PUMP 520B,1,BROADY VALVE,Covensional ,,,,,active,medium
1,"3""-GV-282",VALVE PSV OUTLET LOADING PUMP 520B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-522B,PG OUTLET LOADING PUMP 520B,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,PSHH-TGL-520B,PSHH OUTLET LOADING PUMP 520B,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PIT-TGL-521B,PT OUTLET LOADING PUMP 520B,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,"3""-CKV-097",CHECK VALVE OUTLET LOADING PUMP 520B,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"3""-GV-194",GATE VALVE OUTLET LOADING PUMP 520B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-520C,CENTRIFUGAL LOADING PUMP 520C,1,KSB,125-100-400 EC,,,,,active,medium
1,PM-TGL-520C,ELECTRIC MOTOR LOADING PUMP 520C,1,ABB,M3KP 225 SMC 4,,,,,active,medium
1,"4""-GV-310",GATE VALVE INLET LOADING PUMP 520C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-STR-038",STRAINER INLET LOADING PUMP 520C,1,CRANE ,Y STRAINER ,,,,,active,medium
1,PDIT-TGL-520C,PDT STRAINER INLET LOADING PUMP 520C,1,ROSEMOUNT,2051CD3A02A1AS5E1M5D,,,,,active,medium
1,PSLL-TGL-520C,PSLL INLET LOADING PUMP 520C,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PG-TGL-521C,PG INLET LOADING PUMP 520C,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"3""-GV-285",VALVE PSV INLET LOADING PUMP 520C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-520C,PSV LOADING PUMP 520C,1,BROADY VALVE,Covensional ,,,,,active,medium
1,"3""-GV-284",VALVE PSV OUTLET LOADING PUMP 520C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-522C,PG OUTLET LOADING PUMP 520C,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,PSHH-TGL-520C,PSHH OUTLET LOADING PUMP 520C,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PIT-TGL-521C,PT OUTLET LOADING PUMP 520C,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,"3""-CKV-057",CHECK VALVE OUTLET LOADING PUMP 520C,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"3""-GV-311",GATE VALVE OUTLET LOADING PUMP 520C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"8""-FAM-292",LINE OUTLET TANK 500A/B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"8""-FAM-306",LINE HEADER SUCTION P520,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"4""-FAM-307",LINE SUCTION LOADING P520A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-241",LINE PSV SUCTION LOADING P520A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-240",LINE PSV DISCHARGE LOADING P520A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-308",LINE DISCHARGE LOADING P520A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"4""-FAM-309",LINE SUCTION LOADING P520B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-243",LINE PSV SUCTION LOADING P520B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-242",LINE PSV DISCHARGE LOADING P520B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-310",LINE DISCHARGE LOADING P520B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"4""-FAM-365",LINE SUCTION LOADING P520C,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-245",LINE PSV SUCTION LOADING P520C,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-244",LINE PSV DISCHARGE LOADING P520C,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-366",LINE DISCHARGE LOADING P520C,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"6""-FAM-311",LINE HEADER DISCH P520,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"6""-FAM-312",LINE HEADER DISCH LOADING P520,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-321",LINE LOADING P520 BAY 1,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3""-FAM-322",LINE LOADING P520 BAY 2,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"1""-FAM-331",LINE HEADER PSV SUCTION P520,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3/4""-FAM-330",LINE HEADER PSV DISCH P520,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3/4""-DC-006",LINE CLOSED DRAIN P520A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-DC-007",LINE CLOSED DRAIN P520B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-DC-008",LINE CLOSED DRAIN P520C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-GV-211",GV HEADER LOADING P520,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"3""-BV-235",GV LOADING P520 BAY 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"3""-BV-236",GV LOADING P520 BAY 2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-500,PSV HEADER IN-OUT FAME,1,BROADY VALVE,Balanced ,,,,,active,medium
1,PIT-TGL-520,PT HEADER DISCH DEX,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,PIT-TGL-520A,PRESSURE TRANSMITTER,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,ER-30,EARTHING ROD INSP BOX LOADING PMP SHLTR1,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-31,EARTHING ROD INSP BOX LOADING PMP SHLTR2,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-32,EARTHING ROD INSP BOX LOADING PMP SHLTR3,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-33,EARTHING ROD INSP BOX LOADING PMP SHLTR4,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-34,EARTHING ROD INSP BOX LOADING PMP SHLTR5,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-35,EARTHING ROD INSP BOX LOADING PMP SHLTR6,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,EM-002,GROUNDING MESH LOADING PUMP SHELTER,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,FD-TGL-008,FLAME DETECTOR 1,1,Honeywell,FS24X,,,,,active,medium
1,FD-TGL-009,FLAME DETECTOR 2,1,Honeywell,FS24X,,,,,active,medium
1,FD-TGL-010,FLAME DETECTOR 3,1,Honeywell,FS24X,,,,,active,medium
1,MCP-TGL-001,OUTDOOR MCP 1,1,KIDDE Fire Systems Station,KIDDE - K-84-11,,,,,active,medium
1,ER-02,EARTHING ROD INSP BOX PUMP SHLTR LOADING,1,ERICO,ERITECH Lightning Ev,,,,,active,medium
1,P-TGL-110A,SCREW LOADING PUMP 110A,1,3PPRINZ,II2GxhIIBGbTx,,,,,active,medium
1,PM-TGL-110A,ELECTRIC MOTOR LOADING PUMP 110A,1,ABB,M3KP 180 MLB 4,,,,,active,medium
1,"6""-GV-002",GATE VALVE SUCTION LOADING PUMP 110A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-STR-001",STRAINER SUCTION LOADING PUMP 110A,1,CRANE ,Y STRAINER ,,,,,active,medium
1,PDI-TGL-110A,PD STRAINER SUCTION LOADING PUMP 110A,1,ASHCROFT ,100-F5503-SL-51L-XNH,,,,,active,medium
1,PSLL-TGL-110A,PSLL SUCTION LOADING PUMP 110A,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PG-TGL-111A,PG SUCTION LOADING PUMP 110A,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"3""-GV-003",VALVE PSV SUCTION LOADING PUMP 110A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-110A,PSV LOADING PUMP 110A,1,BROADY VALVE,Covensional ,,,,,active,medium
1,"3""-GV-013",VALVE PSV DISCH LOADING PUMP 110A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-112A,PG DISCH LOADING PUMP 110A,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,PSHH-TGL-110A,PSHH DISCH LOADING PUMP 110A,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PIT-TGL-110A,PT DISCH LOADING PUMP 110A,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,"4""-CKV-001",CHECK VALVE DISCH LOADING PUMP 110A,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-014",GATE VALVE DISCH LOADING PUMP 110A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-110B,SCREW LOADING PUMP 110B,1,3PPRINZ,II2GxhIIBGbTx,,,,,active,medium
1,PM-TGL-110B,ELECTRIC MOTOR LOADING PUMP 110B,1,ABB,M3KP 225SBM 4,,,,,active,medium
1,"6""-STR-002",STRAINER SUCTION LOADING PUMP 110B,1,CRANE ,Y STRAINER ,,,,,active,medium
1,PDI-TGL-110B,PD STRAINER SUCTION LOADING PUMP 110B,1,ASHCROFT ,100-F5503-SL-51L-XNH,,,,,active,medium
1,PSLL-TGL-110B,PSLL SUCTION LOADING PUMP 110B,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PG-TGL-111B,PG SUCTION LOADING PUMP 110B,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"3""-GV-017",VALVE PSV SUCTION LOADING PUMP 110B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-110B,PSV LOADING PUMP 110B,1,BROADY VALVE,Covensional ,,,,,active,medium
1,"3""-GV-018",VALVE PSV DISCH LOADING PUMP 110B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-112B,PG DISCH LOADING PUMP 110B,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,PSHH-TGL-110B,PSHH DISCH LOADING PUMP 110B,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PIT-TGL-110B,PT DISCH LOADING PUMP 110B,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,"4""-CKV-002",CHECK VALVE DISCH LOADING PUMP 110B,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-010",GATE VALVE DISCH LOADING PUMP 110B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"12""-PRE-006",LINE HEADER RTW P110,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-007",LINE SUCTION RTW P110A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-PRE-016",LINE PSV SUCTION RTW P110A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-PRE-015",LINE PSV DISCHARGE RTW P110A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-PRE-008",LINE DISCHARGE RTW P110A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-009",LINE SUCTION RTW P110B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-PRE-018",LINE PSV SUCTION RTW P110B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-PRE-017",LINE PSV DISCHARGE RTW P110B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-PRE-010",LINE DISCHARGE RTW P110B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-013",LINE DISCHARGE HEADER RTW P110,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-014",LINE UNLOADING RTW TANK 100A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-PRE-073",LINE HEADER PSV SUCTION P110,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-PRE-072",LINE HEADER PSV DISCH P110,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,PSV-TGL-100B,PSV HEADER SUCTION-DISCH P110,1,BROADY VALVE,Balanced ,,,,,active,medium
1,MOV-TGL-112,MOV UNLOADING RTW P110,1,ROTORK,IQ3,,,,,active,medium
1,"6""-GV-020",GV SUCTION RTW P110B P310B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-021",GV SUCTION RTW P110B P210B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-066",GV SUCTION RTW P210B P310B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-014",GV SUCTION RTW P310B P110B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-015",GV SUCTION RTW P310B P210B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-PER-003",LINE SUCTION RTW P110B P310B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-SLR-003",LINE SUCTION RTW P110B P210B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-004",LINE SUCTION RTW P210B P110B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PER-004",LINE SUCTION RTW P210B P310B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-003",LINE SUCTION RTW P310B P110B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-SLR-004",LINE SUCTION RTW P310B P210B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-GV-022",GV DISCH P110B TANK 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-023",GV DISCH P110B TANK 200A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-027",GV DISCH P210B TANK 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-028",GV DISCH P210B TANK 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-016",GV DISCH P310B TANK 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-017",GV DISCH P310B TANK 200A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-PER-005",LINE DISCH P110B TANK 300/100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-SLR-005",LINE DISCH P110B TANK 200A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-PRE-006",LINE DISCH P210B TANK 100A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-PER-006",LINE DISCH P210B TANK 300/100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-PRE-005",LINE DISCH P310B TANK 100A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-SLR-006",LINE DISCH P310B TANK 200A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,P-TGL-210A,SCREW LOADING PUMP 210B10A,1,3PPRINZ,II2GxhIIBGbTx,,,,,active,medium
1,PM-TGL-210A,ELECTRIC MOTOR LOADING PUMP 210B10A,1,ABB,M3KP 200 MLB 4,,,,,active,medium
1,"6""-GV-061",GATE VALVE INLET LOADING PUMP 210B10A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-STR-007",STRAINER INLET LOADING PUMP 210B10A,1,CRANE ,Y STRAINER ,,,,,active,medium
1,PDI-TGL-210A,PD STRAINER INLET LOADING PUMP 210B10A,1,ASHCROFT ,100-F5503-SL-51L-XNH,,,,,active,medium
1,PSLL-TGL-210A,PSLL INLET LOADING PUMP 210B10A,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PG-TGL-211A,PG INLET LOADING PUMP 210B10A,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"3""-GV-047",VALVE PSV INLET LOADING PUMP 210B10A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-210A,PSV LOADING PUMP 210B10A,1,BROADY VALVE,Covensional ,,,,,active,medium
1,"3""-GV-048",VALVE PSV OUTLET LOADING PUMP 210B10A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-212A,PG OUTLET LOADING PUMP 210B10A,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,PSHH-TGL-210A,PSHH OUTLET LOADING PUMP 210B10A,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PIT-TGL-210A,PT OUTLET LOADING PUMP 210B10A,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,"4""-CKV-021",CHECK VALVE OUTLET LOADING PUMP 210B10A,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-062",GATE VALVE OUTLET LOADING PUMP 210B10A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-210B,SCREW LOADING PUMP 210B,1,3PPRINZ,II2GxhIIBGbTx,,,,,active,medium
1,PM-TGL-210B,ELECTRIC MOTOR LOADING PUMP 210B,1,ABB,M3KP 225SBM 4,,,,,active,medium
1,"6""-GV-063",GATE VALVE INLET LOADING PUMP 210B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-STR-008",STRAINER INLET LOADING PUMP 210B,1,CRANE ,Y STRAINER ,,,,,active,medium
1,PDI-TGL-210B,PD STRAINER INLET LOADING PUMP 210B,1,ASHCROFT ,100-F5503-SL-51L-XNH,,,,,active,medium
1,PSLL-TGL-210B,PSLL INLET LOADING PUMP 210B,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PG-TGL-211B,PG INLET LOADING PUMP 210B,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"3""-GV-050",VALVE PSV INLET LOADING PUMP 210B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PSV-TGL-210B,PSV LOADING PUMP 210B,1,BROADY VALVE,Covensional ,,,,,active,medium
1,"3""-GV-051",VALVE PSV OUTLET LOADING PUMP 210B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-212B,PG OUTLET LOADING PUMP 210B,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,PSHH-TGL-210B,PSHH OUTLET LOADING PUMP 210B,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PIT-TGL-210B,PT OUTLET LOADING PUMP 210B,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,"4""-CKV-022",CHECK VALVE OUTLET LOADING PUMP 210B,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-064",GATE VALVE OUTLET LOADING PUMP 210B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"12""-SLR-066",LINE HEADER RTW P210,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-SLR-067",LINE SUCTION RTW P210A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-SLR-076",LINE PSV SUCTION RTW P210A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-SLR-075",LINE PSV DISCHARGE RTW P210A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-SLR-068",LINE DISCHARGE RTW P210A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
